"Symbol","TokenAddress","TimeStamp","MovementType","Quantity","Countervalue","SymbolCountervalue","UserCountervalue","UserSymbolCountervalue","SourceCountervalue","SourceSymbolCountervalue"
"BETH","","2023-08-20 08:34:55","EARN","0.00003674","","","","","",""
"BETH","","2023-08-19 08:35:31","EARN","0.00002327","","","","","",""
"BETH","","2023-08-18 08:34:55","EARN","1E-8","","","","","",""
"BETH","","2023-08-18 07:13:27","CREDIT","0.08880000","","","","","",""
"BETH","","2023-08-18 07:13:27","CREDIT","0.05920000","","","","","",""
"BETH","","2023-08-17 15:39:58","CREDIT","0.17580000","","","","","",""
"BETH","","2023-08-17 15:39:57","CREDIT","0.04690000","","","","","",""
"BETH","","2023-08-17 08:34:53","EARN","1E-8","","","","","",""
"BETH","","2023-08-16 08:35:32","EARN","1E-8","","","","","",""
"BETH","","2023-08-15 08:33:38","EARN","1E-8","","","","","",""
"BETH","","2023-08-13 08:33:57","EARN","1E-8","","","","","",""
"BETH","","2023-08-11 08:33:53","EARN","1E-8","","","","","",""
"BETH","","2023-08-09 08:33:46","EARN","0.00003734","","","","","",""
"BETH","","2023-08-08 21:40:42","DEBIT","0.01300000","","","","","",""
"BETH","","2023-08-08 21:40:42","DEBIT","0.13430000","","","","","",""
"BETH","","2023-08-08 21:40:42","DEBIT","0.01790000","","","","","",""
"BETH","","2023-08-08 21:40:42","DEBIT","0.10670000","","","","","",""
"BETH","","2023-08-08 21:40:42","DEBIT","0.05370000","","","","","",""
"BETH","","2023-08-08 08:35:03","EARN","0.00000617","","","","","",""
"BETH","","2023-08-07 16:00:43","CREDIT","0.11580000","","","","","",""
"BETH","","2023-08-07 16:00:42","CREDIT","0.01010000","","","","","",""
"BETH","","2023-08-07 16:00:42","CREDIT","0.12070000","","","","","",""
"BETH","","2023-08-07 16:00:41","CREDIT","0.01670000","","","","","",""
"BETH","","2023-08-07 16:00:41","CREDIT","0.01340000","","","","","",""
"BETH","","2023-08-07 09:05:14","EARN","0.00000510","","","","","",""
"BETH","","2023-08-06 08:34:31","EARN","0.00000545","","","","","",""
"BETH","","2023-08-05 08:34:32","EARN","0.00000521","","","","","",""
"BETH","","2023-08-04 08:35:06","EARN","0.00000577","","","","","",""
"BETH","","2023-08-03 08:35:37","EARN","0.00000747","","","","","",""
"BETH","","2023-08-02 08:35:50","EARN","0.00000332","","","","","",""
"BETH","","2023-08-01 08:35:31","EARN","0.00000229","","","","","",""
"BETH","","2023-08-01 06:11:29","CREDIT","0.02730000","","","","","",""
"BETH","","2023-07-31 08:36:27","EARN","0.00000329","","","","","",""
"BETH","","2023-07-30 08:36:09","EARN","0.00000233","","","","","",""
"BETH","","2023-07-29 08:35:46","EARN","0.00000259","","","","","",""
"BETH","","2023-07-28 08:36:01","EARN","0.00000261","","","","","",""
"BETH","","2023-07-27 08:35:54","EARN","0.00001357","","","","","",""
"BETH","","2023-07-26 22:20:24","DEBIT","0.05220000","","","","","",""
"BETH","","2023-07-26 22:20:24","DEBIT","0.04780000","","","","","",""
"BETH","","2023-07-26 08:36:44","EARN","0.00001443","","","","","",""
"BETH","","2023-07-25 08:36:25","EARN","1E-8","","","","","",""
"BETH","","2023-07-24 16:31:02","EXCHANGE_FEE","0.00001670","","","","","",""
"BETH","","2023-07-24 16:31:02","EXCHANGE_FEE","0.00008130","","","","","",""
"BETH","","2023-07-24 16:31:02","EXCHANGE_FEE","0.00001800","","","","","",""
"BETH","","2023-07-24 16:31:02","CREDIT","0.00560000","","","","","",""
"BETH","","2023-07-24 16:31:02","CREDIT","0.01800000","","","","","",""
"BETH","","2023-07-24 16:31:02","CREDIT","0.08130000","","","","","",""
"BETH","","2023-07-24 16:31:02","CREDIT","0.01670000","","","","","",""
"BETH","","2023-07-23 08:34:48","EARN","1E-8","","","","","",""
"BETH","","2023-07-22 08:35:09","EARN","1E-8","","","","","",""
"BETH","","2023-07-21 08:35:18","EARN","1E-8","","","","","",""
"BETH","","2023-07-20 08:35:54","EARN","1E-8","","","","","",""
"BETH","","2023-07-19 08:37:05","EARN","1E-8","","","","","",""
"BETH","","2023-07-18 08:36:17","EARN","1E-8","","","","","",""
"BETH","","2023-07-17 08:36:04","EARN","1E-8","","","","","",""
"BETH","","2023-07-16 08:36:57","EARN","1E-8","","","","","",""
"BETH","","2023-07-15 08:37:00","EARN","1E-8","","","","","",""
"BETH","","2023-07-14 08:38:10","EARN","1E-8","","","","","",""
"BETH","","2023-07-13 08:37:17","EARN","1E-8","","","","","",""
"BETH","","2023-07-12 08:34:43","EARN","1E-8","","","","","",""
"BETH","","2023-07-11 08:38:09","EARN","1E-8","","","","","",""
"BETH","","2023-07-10 08:37:35","EARN","1E-8","","","","","",""
"BETH","","2023-07-09 08:34:56","EARN","1E-8","","","","","",""
"BETH","","2023-07-08 08:36:11","EARN","1E-8","","","","","",""
"BETH","","2023-07-07 08:36:08","EARN","1E-8","","","","","",""
"BETH","","2023-07-06 08:35:04","EARN","1E-8","","","","","",""
"BETH","","2023-07-05 08:33:42","EARN","1E-8","","","","","",""
"BETH","","2023-07-04 08:34:10","EARN","1E-8","","","","","",""
"BETH","","2023-07-03 08:33:47","EARN","1E-8","","","","","",""
"BETH","","2023-07-01 08:35:03","EARN","0.00003593","","","","","",""
"BETH","","2023-06-30 12:37:30","DEBIT","0.01830000","","","","","",""
"BETH","","2023-06-30 12:37:30","DEBIT","0.05380000","","","","","",""
"BETH","","2023-06-30 12:37:30","DEBIT","0.03000000","","","","","",""
