Symbol,TokenAddress,TimeStamp,MovementType,Quantity,Countervalue,SymbolCountervalue,SourceCountervalue,SourceSymbolCountervalue
BTC,,2023-02-23 02:47:27,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-02-23 08:32:50,STAKING,0.0000245,0,EUR,0,USD
BETH,,2023-02-23 19:55:51,CREDIT,0.0312,48.105101886792452830188679245283018868,EUR,,
ETH,,2023-02-23 19:55:51,DEBIT,-0.0312,-48.693507082152974504249291784702549575,EUR,,
BUSD,,2023-02-24 07:01:09,EARN,0.027395,0,EUR,0,USD
USDT,,2023-02-24 07:14:13,EARN,0.02055,0,EUR,0,USD
BTC,,2023-02-24 07:21:33,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-02-24 08:32:50,STAKING,0.00002145,0,EUR,0,USD
BTC,,2023-02-24 15:57:50,CREDIT,0.00902,200.141893257359924026590693257359924027,EUR,,
EUR,,2023-02-24 15:57:50,DEBIT,-199.87418,-199.87418,EUR,,
BTC,,2023-02-25 02:07:22,EARN,0.00000006,0,EUR,0,USD
BUSD,,2023-02-25 02:16:49,EARN,0.027395,0,EUR,0,USD
USDT,,2023-02-25 02:36:51,EARN,0.02055,0,EUR,0,USD
BETH,,2023-02-25 08:33:02,STAKING,0.00002809,0,EUR,0,USD
BTC,,2023-02-26 02:01:48,EARN,0.00000006,0,EUR,0,USD
BUSD,,2023-02-26 02:02:56,EARN,0.027395,0,EUR,0,USD
USDT,,2023-02-26 02:22:08,EARN,0.02055,0,EUR,0,USD
BETH,,2023-02-26 08:33:02,STAKING,0.00002697,0,EUR,0,USD
BUSD,,2023-02-27 02:09:16,EARN,0.027395,0,EUR,0,USD
USDT,,2023-02-27 02:27:21,EARN,0.02055,0,EUR,0,USD
BTC,,2023-02-27 02:36:20,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-02-27 08:33:00,STAKING,0.00002503,0,EUR,0,USD
BUSD,,2023-02-28 02:05:06,EARN,0.027395,0,EUR,0,USD
BTC,,2023-02-28 02:08:08,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-02-28 02:29:19,EARN,0.02055,0,EUR,0,USD
BETH,,2023-02-28 08:33:01,STAKING,0.00002683,0,EUR,0,USD
BTC,,2023-02-28 22:28:59,CREDIT,0.00112,24.707902661596958174904942965779467681,EUR,,
EUR,,2023-02-28 22:28:59,DEBIT,-24.8319232,-24.8319232,EUR,,
ETH,,2023-02-28 22:29:20,CREDIT,0.0162,24.779840304182509505703422053231939163,EUR,,
BNB,,2023-02-28 22:29:20,EXCHANGE_FEE,-0.00006472,-0.018597156653992395437262357414448669,EUR,,
EUR,,2023-02-28 22:29:20,DEBIT,-24.913818,-24.913818,EUR,,
BUSD,,2023-03-01 02:16:57,EARN,0.027395,0,EUR,0,USD
BTC,,2023-03-01 02:24:00,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-01 02:32:21,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-01 08:33:00,STAKING,0.00002573,0,EUR,0,USD
BTC,,2023-03-01 23:06:38,DEPOSIT,0.00255362,56.54512986817325800376647834274952919,EUR,,
BUSD,,2023-03-02 02:16:09,EARN,0.027395,0,EUR,0,USD
BTC,,2023-03-02 02:17:01,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-02 02:22:58,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-02 08:33:10,STAKING,0.00002403,0,EUR,0,USD
BTC,,2023-03-02 22:42:28,CREDIT,0.00134,29.791787701040681173131504257332071902,EUR,,
EUR,,2023-03-02 22:42:28,DEBIT,-29.8644728,-29.8644728,EUR,,
BUSD,,2023-03-03 02:12:15,EARN,0.027395,0,EUR,0,USD
USDT,,2023-03-03 02:36:49,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-03 02:40:11,EARN,0.00000006,0,EUR,0,USD
BTC,,2023-03-03 06:54:20,CREDIT,0.00141,29.728323163841807909604519774011299435,EUR,,
EUR,,2023-03-03 06:54:20,DEBIT,-29.8894338,-29.8894338,EUR,,
BETH,,2023-03-03 08:32:47,STAKING,0.00002523,0,EUR,0,USD
BUSD,,2023-03-04 02:10:37,EARN,0.027395,0,EUR,0,USD
BTC,,2023-03-04 02:20:52,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-04 02:29:03,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-04 08:32:48,STAKING,0.00003006,0,EUR,0,USD
BTC,,2023-03-04 23:01:19,CREDIT,0.00141,29.736206994328922495274102079395085066,EUR,,
EUR,,2023-03-04 23:01:19,DEBIT,-29.8356,-29.8356,EUR,,
BTC,,2023-03-05 02:11:22,EARN,0.00000006,0,EUR,0,USD
BUSD,,2023-03-05 02:20:03,EARN,0.027395,0,EUR,0,USD
USDT,,2023-03-05 02:57:21,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-05 08:32:50,STAKING,0.00003154,0,EUR,0,USD
BTC,,2023-03-06 02:30:33,EARN,0.00000006,0,EUR,0,USD
BUSD,,2023-03-06 02:31:14,EARN,0.027395,0,EUR,0,USD
USDT,,2023-03-06 02:45:03,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-06 08:04:56,CREDIT,0.0007,14.762235404896421845574387947269303202,EUR,,
EUR,,2023-03-06 08:04:56,DEBIT,-14.7875,-14.7875,EUR,,
BETH,,2023-03-06 08:32:46,STAKING,0.00002482,0,EUR,0,USD
USDT,,2023-03-07 02:06:59,EARN,0.02055,0,EUR,0,USD
BUSD,,2023-03-07 02:10:42,EARN,0.027395,0,EUR,0,USD
BTC,,2023-03-07 02:30:48,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-03-07 08:32:58,STAKING,0.00003109,0,EUR,0,USD
BTC,,2023-03-08 02:02:58,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-08 02:06:24,EARN,0.02055,0,EUR,0,USD
BUSD,,2023-03-08 02:13:21,EARN,0.027395,0,EUR,0,USD
BETH,,2023-03-08 09:19:23,STAKING,0.00002616,0,EUR,0,USD
BTC,,2023-03-08 21:50:32,CREDIT,0.00096,19.988347628083491461100569259962049336,EUR,,
EUR,,2023-03-08 21:50:32,DEBIT,-20.0000064,-20.0000064,EUR,,
BTC,,2023-03-09 02:06:08,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-09 02:20:02,EARN,0.02055,0,EUR,0,USD
BUSD,,2023-03-09 02:45:58,EARN,0.027395,0,EUR,0,USD
BETH,,2023-03-09 08:33:45,STAKING,0.00002475,0,EUR,0,USD
BTC,,2023-03-09 19:04:42,CREDIT,0.0075,148.64368495742667928098391674550614948,EUR,,
EUR,,2023-03-09 19:04:42,DEBIT,-148575,-148575,EUR,,
BTC,,2023-03-09 20:56:03,CREDIT,0.0075,144.864488636363636363636363636363636364,EUR,,
EUR,,2023-03-09 20:56:03,DEBIT,-144825,-144825,EUR,,
USDT,,2023-03-10 02:04:25,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-10 02:09:15,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-10 07:41:00,EARN,0.5014082,0,EUR,0,USD
BTC,,2023-03-10 07:44:48,CREDIT,0.00501,94.763699716177861873226111636707663198,EUR,,
USDT,,2023-03-10 07:44:48,DEBIT,-100.17495,-94.744463117313150425733207190160832568,EUR,,
BETH,,2023-03-10 08:03:10,STAKING,0.00002545,0,EUR,0,USD
BTC,,2023-03-10 10:48:15,CREDIT,15,279.115876777251184834123222748815165877,EUR,,
EUR,,2023-03-10 10:48:15,DEBIT,-279.15,-279.15,EUR,,
BTC,,2023-03-10 13:06:47,CREDIT,0.00502,95.002999430199430199430199430199430199,EUR,,
USDT,,2023-03-10 13:06:47,DEBIT,-100.0242028,-94.970748299563152896486229819563152862,EUR,,
BTC,,2023-03-10 13:10:09,CREDIT,0.00496,93.899064767331433998100664767331433998,EUR,,
EUR,,2023-03-10 13:10:09,DEBIT,-94.3041328,-94.3041328,EUR,,
BTC,,2023-03-11 02:02:11,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-03-11 08:33:13,STAKING,0.00003159,0,EUR,0,USD
BTC,,2023-03-12 02:20:10,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-12 02:24:37,EARN,0.01235393,0,EUR,0,USD
BETH,,2023-03-12 08:32:58,STAKING,0.00002468,0,EUR,0,USD
BTC,,2023-03-12 10:30:17,CREDIT,0.00147,28.100670418604651162790697674418604651,EUR,,
USDT,,2023-03-12 10:30:17,DEBIT,-29988,-28.091084651162790697674418604651162802,EUR,,
USDT,,2023-03-12 18:43:11,CREDIT,105.9736,100.847435162790697674418604651162790678,EUR,,
BTC,,2023-03-12 18:43:11,DEBIT,-5,-99.910269516728624535315985130111524164,EUR,,
BTC,,2023-03-13 02:08:47,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-13 02:27:38,EARN,0.01112153,0,EUR,0,USD
BETH,,2023-03-13 08:33:19,STAKING,0.00002594,0,EUR,0,USD
BTC,,2023-03-13 09:34:37,CREDIT,0.00453,92.978798324022346368715083798882681564,EUR,,
BUSD,,2023-03-13 09:34:37,DEBIT,-99.8865,-93.182955775198725796089385474860335157,EUR,,
USDT,,2023-03-13 14:25:59,CREDIT,105.6732579,101.733900662348555452003727865796831333,EUR,,
BTC,,2023-03-13 14:25:59,DEBIT,-0.00453,-99.144897204100652376514445479962721342,EUR,,
USDT,,2023-03-13 16:12:51,CREDIT,355.94,331.836456400742115027829313543599257934,EUR,,
BTC,,2023-03-13 16:12:51,DEBIT,-0.0148,-332.062712430426716141001855287569573284,EUR,,
USDT,,2023-03-14 02:09:40,EARN,0.01112312,0,EUR,0,USD
BTC,,2023-03-14 02:12:20,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-03-14 08:33:43,STAKING,0.00003957,0,EUR,0,USD
USDT,,2023-03-14 12:47:21,CREDIT,25.78301,24.016396351851851851851851851851851839,EUR,,
BTC,,2023-03-14 12:47:21,DEBIT,-1,-23.740036900369003690036900369003690037,EUR,,
BTC,,2023-03-14 18:51:21,CREDIT,0.00445,103.5157676579925650557620817843866171,EUR,,
BUSD,,2023-03-14 18:51:21,DEBIT,-111695,-103.598089148774277949907235621521335858,EUR,,
BTC,,2023-03-14 19:15:23,CREDIT,0.0055,124.545738161559888579387186629526462396,EUR,,
BUSD,,2023-03-14 19:15:23,DEBIT,-135135,-125.428157886236121350974930362116991677,EUR,,
BTC,,2023-03-14 21:07:39,CREDIT,0.00829,185.785123262279888785912882298424467099,EUR,,
BUSD,,2023-03-14 21:07:39,DEBIT,-200.1206,-185.39826358680892028674698795180722893,EUR,,
BTC,,2023-03-15 02:01:42,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-15 02:17:09,EARN,0.01548165,0,EUR,0,USD
BETH,,2023-03-15 08:44:41,STAKING,0.00007809,0,EUR,0,USD
BUSD,,2023-03-15 12:31:52,CREDIT,101.2,95.480855291490754716981132075471698071,EUR,,
BTC,,2023-03-15 12:31:52,DEBIT,-4,-94.540075471698113207547169811320754717,EUR,,
BTC,,2023-03-15 17:02:46,CREDIT,0.00416,94.880066666666666666666666666666666667,EUR,,
BUSD,,2023-03-15 17:02:46,DEBIT,-100.2352,-94.896863155876982042424242424242424218,EUR,,
USDT,,2023-03-16 02:07:02,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-16 02:13:56,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-03-16 08:33:09,STAKING,0.00003352,0,EUR,0,USD
USDT,,2023-03-16 20:23:04,CREDIT,149.37012,141.197037962264150943396226415094339671,EUR,,
BTC,,2023-03-16 20:23:04,DEBIT,-6,-141.205811320754716981132075471698113208,EUR,,
BTC,,2023-03-17 02:01:32,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-17 02:02:44,EARN,0.02055,0,EUR,0,USD
USDT,,2023-03-17 07:09:38,CREDIT,207.73216,195.833886046948356807511737089201877846,EUR,,
BTC,,2023-03-17 07:09:38,DEBIT,-8,-195.637258215962441314553990610328638498,EUR,,
BUSD,,2023-03-17 07:10:00,EARN,1.85117315,0,EUR,0,USD
BETH,,2023-03-17 08:37:16,STAKING,0.00003072,0,EUR,0,USD
BTC,,2023-03-17 20:42:17,CREDIT,0.00374,94.026839924670433145009416195856873823,EUR,,
BUSD,,2023-03-17 20:42:17,DEBIT,-99.9978386,-94.236395530652047094225988700564971759,EUR,,
USDT,,2023-03-18 02:11:19,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-18 02:19:43,EARN,0.00000006,0,EUR,0,USD
BUSD,,2023-03-18 08:11:00,EARN,0.00001179,0,EUR,0,USD
BETH,,2023-03-18 08:36:52,STAKING,0.00002926,0,EUR,0,USD
BTC,,2023-03-19 02:01:39,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-19 02:14:51,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-19 08:36:38,STAKING,0.00002606,0,EUR,0,USD
BTC,,2023-03-19 09:51:47,CREDIT,0.00177,44.914429494382022471910112359550561798,EUR,,
BUSD,,2023-03-19 09:51:47,DEBIT,-47.9747349,-44.906584736629248158551685393258426946,EUR,,
BUSD,,2023-03-19 20:43:55,CREDIT,223.62424,209.880461034441476555943661971830985868,EUR,,
BTC,,2023-03-19 20:43:55,DEBIT,-8,-209.980093896713615023474178403755868545,EUR,,
BTC,,2023-03-20 02:09:32,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-20 02:18:21,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-20 07:26:54,CREDIT,8,210.268748824082784571966133584195672625,EUR,,
BUSD,,2023-03-20 07:26:54,DEBIT,-223.44,-210.13445062878857317027281279397930388,EUR,,
BETH,,2023-03-20 08:36:47,STAKING,0.00002649,0,EUR,0,USD
BTC,,2023-03-20 16:42:34,CREDIT,0.0013,33.503281979458450046685340802987861811,EUR,,
USDT,,2023-03-20 16:42:34,DEBIT,-35789,-33.58351540616246498599439775910364144,EUR,,
BTC,,2023-03-21 02:04:10,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-21 02:16:37,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-21 07:08:13,CREDIT,0.00364,93.686653695042095416276894293732460243,EUR,,
BUSD,,2023-03-21 07:08:13,DEBIT,-99.99808,-93.62765615748247265706267539756782037,EUR,,
BETH,,2023-03-21 08:36:38,STAKING,0.00002569,0,EUR,0,USD
USDT,,2023-03-22 02:07:41,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-22 02:14:39,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-03-22 08:39:12,STAKING,0.00002702,0,EUR,0,USD
USDT,,2023-03-22 18:30:11,CREDIT,306.8637942,283.933935039298892988929889298892989006,EUR,,
BNB,,2023-03-22 18:30:11,EXCHANGE_FEE,-0.00070123,-0.21274309049815498154981549815498155,EUR,,
BTC,,2023-03-22 18:30:11,DEBIT,-0.01077,-283.881601383763837638376383763837638376,EUR,,
BTC,,2023-03-22 19:04:52,CREDIT,0.00914,233.856090590405904059040590405904059041,EUR,,
BNB,,2023-03-22 19:04:52,EXCHANGE_FEE,-0.00058624,-0.175644859040590405904059040590405904,EUR,,
BUSD,,2023-03-22 19:04:52,DEBIT,-253.5893,-233.926610102744007527490774907749077489,EUR,,
BTC,,2023-03-22 19:12:17,CREDIT,0.00133,33.538673800738007380073800738007380074,EUR,,
BNB,,2023-03-22 19:12:17,EXCHANGE_FEE,-0.00008454,-0.025134272324723247232472324723247232,EUR,,
USDT,,2023-03-22 19:12:17,DEBIT,-36.1361,-33.402557380073800738007380073800737999,EUR,,
BTC,,2023-03-22 20:05:58,CREDIT,0.00214,53.103033948339483394833948339483394834,EUR,,
BNB,,2023-03-22 20:05:58,EXCHANGE_FEE,-0.00013534,-0.03980544169741697416974169741697417,EUR,,
USDT,,2023-03-22 20:05:58,DEBIT,-57.4065914,-53.064026367896678966789667896678966776,EUR,,
ETH,,2023-03-22 22:28:54,CREDIT,0.0125,19.905442804428044280442804428044280443,EUR,,
BNB,,2023-03-22 22:28:54,EXCHANGE_FEE,-0.00005043,-0.014950190027700831024930747922437673,EUR,,
USDT,,2023-03-22 22:28:54,DEBIT,-21.510625,-19.921659164358264081255771006463527243,EUR,,
BTC,,2023-03-23 02:12:49,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-23 02:18:05,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-23 08:38:07,STAKING,0.00002579,0,EUR,0,USD
USDT,,2023-03-23 15:00:29,CREDIT,99755,91.947288213627992633517495395948434618,EUR,,
BNB,,2023-03-23 15:00:29,EXCHANGE_FEE,-0.00022879,-0.068969555841766329346826126954921803,EUR,,
BTC,,2023-03-23 15:00:29,DEBIT,-0.00355,-92.021649954001839926402943882244710212,EUR,,
BTC,,2023-03-24 04:06:03,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-24 04:12:28,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-24 08:36:07,STAKING,0.00002449,0,EUR,0,USD
BTC,,2023-03-24 16:32:39,CREDIT,0.00233,60.497820856610800744878957169459962756,EUR,,
BNB,,2023-03-24 16:32:39,EXCHANGE_FEE,-0.00015186,-0.045391151955307262569832402234636872,EUR,,
USDT,,2023-03-24 16:32:39,DEBIT,-64.97438,-60.558058081936685288640595903165735563,EUR,,
BTC,,2023-03-24 21:12:07,CREDIT,0.00045,11.500495810055865921787709497206703911,EUR,,
BNB,,2023-03-24 21:12:07,EXCHANGE_FEE,-0.00002896,-0.008645935195530726256983240223463687,EUR,,
USDT,,2023-03-24 21:12:07,DEBIT,-12.3401339,-11.512862353631284916201117318435754185,EUR,,
BTC,,2023-03-24 21:14:16,CREDIT,0.00137,35.018386312849162011173184357541899441,EUR,,
BNB,,2023-03-24 21:14:16,EXCHANGE_FEE,-0.00008802,-0.026278149720670391061452513966480447,EUR,,
USDT,,2023-03-24 21:14:16,DEBIT,-37.5430142,-35.026164086033519553072625698324022331,EUR,,
BTC,,2023-03-25 02:06:39,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-25 02:16:24,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-25 08:36:53,STAKING,0.00002694,0,EUR,0,USD
USDT,,2023-03-26 02:12:06,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-26 02:17:08,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-03-26 08:36:28,STAKING,0.00002341,0,EUR,0,USD
USDT,,2023-03-27 04:08:16,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-27 04:15:01,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-03-27 08:38:32,STAKING,0.00002369,0,EUR,0,USD
BTC,,2023-03-27 15:12:08,CREDIT,0.00289,71.548273556797020484171322160148975791,EUR,,
BNB,,2023-03-27 15:12:08,EXCHANGE_FEE,-0.00018408,-0.05373733159851301115241635687732342,EUR,,
USDT,,2023-03-27 15:12:08,DEBIT,-76.68615,-71.31455270232558139534883720930232558,EUR,,
BETH,,2023-03-27 16:40:25,CREDIT,0.0147,23.406881040892193308550185873605947955,EUR,,
BNB,,2023-03-27 16:40:25,EXCHANGE_FEE,-0.00006006,-0.017415725464684014869888475836431227,EUR,,
USDT,,2023-03-27 16:40:25,DEBIT,-24.973707,-23.209764869888475836431226765799256505,EUR,,
BTC,,2023-03-27 16:40:38,CREDIT,0.00165,41.676607806691449814126394052044609665,EUR,,
BNB,,2023-03-27 16:40:38,EXCHANGE_FEE,-0.00010784,-0.031270593308550185873605947955390335,EUR,,
USDT,,2023-03-27 16:40:38,DEBIT,-44.810601,-41.645539962825278810408921933085501858,EUR,,
BTC,,2023-03-28 02:01:55,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-28 02:22:15,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-28 08:38:05,STAKING,0.00002276,0,EUR,0,USD
BTC,,2023-03-28 10:44:23,CREDIT,0.00149,36.859278168362627197039777983348751156,EUR,,
BNB,,2023-03-28 10:44:23,EXCHANGE_FEE,-0.00009694,-0.027624316266173752310536044362292052,EUR,,
USDT,,2023-03-28 10:44:23,DEBIT,-39.8346732,-36.815779297597042513863216266173752321,EUR,,
BTC,,2023-03-29 02:08:05,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-29 02:26:07,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-29 08:37:41,STAKING,0.00002634,0,EUR,0,USD
USDT,,2023-03-29 12:46:03,CREDIT,113326,104.447926267281105990783410138248847928,EUR,,
BNB,,2023-03-29 12:46:03,EXCHANGE_FEE,-0.00026888,-0.078282491428571428571428571428571429,EUR,,
BTC,,2023-03-29 12:46:03,DEBIT,-4,-104.469235023041474654377880184331797235,EUR,,
BTC,,2023-03-30 02:16:22,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-03-30 02:20:29,CREDIT,172032,158.859808118081180811808118081180811854,EUR,,
BNB,,2023-03-30 02:20:29,EXCHANGE_FEE,-0.00040986,-0.119384958487084870848708487084870849,EUR,,
BTC,,2023-03-30 02:20:29,DEBIT,-6,-159.132022160664819944598337950138504155,EUR,,
USDT,,2023-03-30 02:28:46,EARN,0.02055,0,EUR,0,USD
BETH,,2023-03-30 08:37:09,STAKING,0.00002606,0,EUR,0,USD
BTC,,2023-03-30 17:57:12,CREDIT,0.00359,91.822565073529411764705882352941176471,EUR,,
BNB,,2023-03-30 17:57:12,EXCHANGE_FEE,-0.0002386,-0.068838731617647058823529411764705882,EUR,,
USDT,,2023-03-30 17:57:12,DEBIT,-99.9011199,-91.828302130303030303030303030303030311,EUR,,
USDT,,2023-03-31 02:17:56,EARN,0.02055,0,EUR,0,USD
BTC,,2023-03-31 02:19:28,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-03-31 09:35:48,STAKING,0.00002604,0,EUR,0,USD
USDT,,2023-04-01 02:07:46,EARN,0.02055,0,EUR,0,USD
BTC,,2023-04-01 02:15:24,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-04-01 08:33:52,STAKING,0.00003003,0,EUR,0,USD
BTC,,2023-04-02 02:10:51,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-04-02 02:22:22,EARN,0.02055,0,EUR,0,USD
BTC,,2023-04-02 07:53:39,CREDIT,0.00175,45.958409510618651892890120036934441367,EUR,,
BNB,,2023-04-02 07:53:39,EXCHANGE_FEE,-0.0001183,-0.034479589104339796860572483841181902,EUR,,
USDT,,2023-04-02 07:53:39,DEBIT,-49.7287175,-45.917560018467220683287165281625115408,EUR,,
BETH,,2023-04-02 08:34:48,STAKING,0.00002568,0,EUR,0,USD
BTC,,2023-04-02 18:42:47,CREDIT,0.00221,57.586370332717190388170055452865064695,EUR,,
BNB,,2023-04-02 18:42:47,EXCHANGE_FEE,-0.0001491,-0.043143917744916820702402957486136784,EUR,,
USDT,,2023-04-02 18:42:47,DEBIT,-62.2747723,-57.55524242144177449168207024029574863,EUR,,
BTC,,2023-04-03 01:42:47,CREDIT,0.00181,46.534295555555555555555555555555555556,EUR,,
BNB,,2023-04-03 01:42:47,EXCHANGE_FEE,-0.00012163,-0.035085750185185185185185185185185185,EUR,,
USDT,,2023-04-03 01:42:47,DEBIT,-50.2456,-46.616751111111111111111111111111111122,EUR,,
USDT,,2023-04-03 02:11:53,EARN,0.02055,0,EUR,0,USD
BTC,,2023-04-03 02:12:09,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-04-03 08:35:13,STAKING,0.00002834,0,EUR,0,USD
BTC,,2023-04-03 12:21:45,CREDIT,0.00305,79.303513824884792626728110599078341014,EUR,,
BNB,,2023-04-03 12:21:45,EXCHANGE_FEE,-0.00020649,-0.05948815133640552995391705069124424,EUR,,
USDT,,2023-04-03 12:21:45,DEBIT,-86.01,-79.271889400921658986175115207373271891,EUR,,
BTC,,2023-04-03 21:00:32,CREDIT,0.00182,45.792472493100275988960441582336706532,EUR,,
BNB,,2023-04-03 21:00:32,EXCHANGE_FEE,-0.00012468,-0.034475683164673413063477460901563937,EUR,,
USDT,,2023-04-03 21:00:32,DEBIT,-49.8862,-45.985255197792088316467341306347746101,EUR,,
BTC,,2023-04-04 02:13:39,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-04-04 02:23:18,EARN,0.02055,0,EUR,0,USD
BETH,,2023-04-04 08:39:12,STAKING,0.00002592,0,EUR,0,USD
BTC,,2023-04-04 13:20:09,DEPOSIT,0.00068917,17.929923058088235294117647058823529412,EUR,,
BTC,,2023-04-05 02:02:14,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-04-05 02:24:55,EARN,0.02055,0,EUR,0,USD
BETH,,2023-04-05 08:37:56,STAKING,0.00003293,0,EUR,0,USD
BTC,,2023-04-05 15:12:42,CREDIT,0.00067,17.19548853211009174311926605504587156,EUR,,
BNB,,2023-04-05 15:12:42,EXCHANGE_FEE,-0.00004512,-0.012895386984417965169569202566452796,EUR,,
USDT,,2023-04-05 15:12:42,DEBIT,-18.7283894,-17.182008623853211009174311926605504591,EUR,,
BETH,,2023-04-05 15:12:55,CREDIT,0.0075,12.989655963302752293577981651376146789,EUR,,
BNB,,2023-04-05 15:12:55,EXCHANGE_FEE,-0.00003381,-0.009662966177818515123739688359303391,EUR,,
USDT,,2023-04-05 15:12:55,DEBIT,-14.047725,-12.887821100917431192660550458715596333,EUR,,
BTC,,2023-04-06 02:11:20,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-04-06 02:16:40,EARN,0.02055,0,EUR,0,USD
BETH,,2023-04-06 11:44:00,STAKING,0.00002322,0,EUR,0,USD
USDT,,2023-04-07 02:04:43,EARN,0.02055,0,EUR,0,USD
BTC,,2023-04-07 02:12:47,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-04-07 08:33:50,STAKING,0.00002856,0,EUR,0,USD
BTC,,2023-04-08 02:17:02,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-04-08 02:26:37,EARN,0.02055,0,EUR,0,USD
BETH,,2023-04-08 08:33:26,STAKING,0.0000247,0,EUR,0,USD
USDT,,2023-04-09 02:04:02,EARN,0.02055,0,EUR,0,USD
BTC,,2023-04-09 02:21:43,EARN,0.00000006,0,EUR,0,USD
ETH,,2023-04-09 06:01:56,CREDIT,0.0232,39.074850321395775941230486685032139578,EUR,,
BNB,,2023-04-09 06:01:56,EXCHANGE_FEE,-0.0001035,-0.029574958677685950413223140495867769,EUR,,
USDT,,2023-04-09 06:01:56,DEBIT,-42.3864,-39.039080991735537190082644628099173546,EUR,,
BETH,,2023-04-09 08:33:28,STAKING,0.00002427,0,EUR,0,USD
USDT,,2023-04-10 02:17:25,EARN,0.02055,0,EUR,0,USD
BTC,,2023-04-10 02:24:42,EARN,0.00000006,0,EUR,0,USD
BETH,,2023-04-10 08:33:30,STAKING,0.00002423,0,EUR,0,USD
BTC,,2023-04-11 02:19:05,EARN,0.00000006,0,EUR,0,USD
USDT,,2023-04-11 02:28:54,EARN,0.02055,0,EUR,0,USD
BETH,,2023-04-11 08:34:12,STAKING,0.00002454,0,EUR,0,USD
USDT,,2023-04-11 16:00:43,CREDIT,241.8218199,222.076735522844036697247706422018348586,EUR,,
BNB,,2023-04-11 16:00:43,EXCHANGE_FEE,-0.00055109,-0.16651007394495412844036697247706422,EUR,,
BTC,,2023-04-11 16:00:43,DEBIT,-0.00801,-222.036759082568807339449541284403669725,EUR,,
ETH,,2023-04-11 17:20:27,CREDIT,0.0105,18.281067827681026581118240146654445463,EUR,,
BNB,,2023-04-11 17:20:27,EXCHANGE_FEE,-0.00004594,-0.013725049586776859504132231404958678,EUR,,
USDT,,2023-04-11 17:20:27,DEBIT,-19.8975,-18.289621212121212121212121212121212123,EUR,,
USDT,,2023-04-12 02:00:59,EARN,0.02055,0,EUR,0,USD
